CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,876,-87,954,25.00,"1,042.65",-38.55,65,"1,044.25","1,078.60",65,"22,100.00",65,369.05,378.35,65,6.00,375.80,29.68,"4,821",273,"2,391",
,145,23,101,25.19,"1,012.80",-29.10,65,"1,019.25","1,056.60",65,"22,150.00",65,381.75,392.90,65,11.65,394.50,29.74,"1,108",139,296,
,"2,571","1,675","9,166",25.70,990.30,-22.65,65,989.15,"1,008.40",65,"22,200.00",260,396.95,405.60,390,-4.30,397.65,29.06,"16,121","2,295","5,579",
,443,62,"2,480",27.13,988.90,16.70,65,952.90,982.05,"1,755","22,250.00",65,416.15,424.05,65,4.85,421.00,29.29,"2,710",218,771,
,"4,002","2,299","15,645",25.33,918.15,-26.85,65,923.05,939.70,65,"22,300.00",65,432.05,436.25,65,0.90,431.90,28.93,"19,780","1,394","8,697",
,384,189,"1,696",25.38,887.95,-21.65,65,883.10,909.20,65,"22,350.00",65,445.40,452.00,260,7.65,453.85,29.05,"2,327",251,519,
,"6,990","1,069","11,244",25.32,856.10,-19.85,65,854.35,875.70,65,"22,400.00",65,468.00,472.00,65,4.60,468.00,28.79,"14,614","1,898","11,526",
,527,248,956,25.56,831.45,-13.30,65,814.75,839.10,65,"22,450.00",65,478.60,489.50,65,1.60,483.75,28.58,905,168,350,
,"30,911","7,035","57,130",25.74,806.25,-7.40,585,798.05,806.15,260,"22,500.00",65,500.95,501.95,390,3.35,501.95,28.46,"58,448","4,866","47,225",
,890,179,"1,390",25.31,767.80,-15.15,65,755.90,775.60,65,"22,550.00",65,513.15,524.40,65,9.45,528.80,28.69,"1,280",225,850,
,"4,599",-104,"8,317",25.32,740.00,-9.70,65,730.80,740.00,65,"22,600.00",650,533.50,544.05,65,-6.10,530.00,27.79,"10,166",-208,"6,562",
,"1,096",20,"1,618",24.67,697.40,-26.30,65,697.30,717.25,65,"22,650.00",65,553.20,564.70,65,0.15,557.50,28.00,"1,361",147,"1,268",
,"7,609","1,623","15,087",25.28,684.85,-8.95,65,680.40,686.80,65,"22,700.00",65,579.20,583.00,650,4.50,581.80,28.04,"15,828",203,"8,831",
,"2,535",171,"2,128",24.67,644.60,-17.50,65,644.60,654.20,325,"22,750.00",910,600.00,606.05,65,7.35,606.05,28.06,"1,779",160,"2,867",
,"8,476",671,"13,966",24.91,624.75,-11.60,65,621.65,626.35,65,"22,800.00",260,621.20,624.95,65,6.40,625.00,27.83,"10,250",139,"15,932",
,"4,813",-100,"1,020",24.75,596.25,-10.95,65,587.70,599.05,65,"22,850.00",65,634.80,652.05,65,2.85,641.25,27.46,459,-53,"4,795",
,"6,850",443,"7,529",24.70,570.85,-10.60,65,565.60,570.20,65,"22,900.00",65,653.85,673.40,65,0.10,660.45,27.19,"5,834",-478,"6,761",
,924,-20,899,24.26,537.00,-16.65,325,534.00,544.80,325,"22,950.00",65,680.00,697.95,65,16.90,703.55,27.90,491,24,745,
,"68,510","3,403","81,081",24.29,515.00,-13.80,195,515.00,516.00,65,"23,000.00",65,712.00,716.75,65,4.75,716.50,27.32,"46,641","-3,873","71,076",
,"3,064",-94,866,23.98,485.45,-18.25,260,483.30,494.05,65,"23,050.00",65,711.40,754.25,260,11.30,744.90,27.36,121,-32,"2,886",
,"9,100",148,"7,439",24.23,469.95,-11.20,65,457.20,468.35,65,"23,100.00",65,729.25,773.75,65,2.95,761.90,26.89,"1,544",-213,"9,417",
,630,2,607,24.12,446.65,-10.90,65,435.25,444.40,325,"23,150.00",65,768.90,804.00,65,17.25,804.90,27.50,244,-21,683,
,"9,701",568,"7,244",23.92,421.95,-12.30,65,413.05,421.90,260,"23,200.00",65,811.50,826.70,65,0.45,812.90,26.60,"1,236",-241,"9,408",
,813,-432,"1,566",23.32,388.70,-21.50,65,390.80,400.85,65,"23,250.00",130,825.60,853.20,130,17.80,859.05,27.30,48,-8,435,
,"7,516",428,"7,603",23.70,378.70,-11.70,65,368.30,375.00,65,"23,300.00",65,846.55,881.85,65,11.50,877.00,26.76,800,-211,"6,022",
,828,-199,"1,006",23.15,348.25,-20.15,65,348.25,356.40,65,"23,350.00",260,878.10,915.85,260,35.60,930.30,27.73,73,-23,338,
,"6,880",62,"7,002",23.10,330.00,-18.40,65,326.30,335.65,65,"23,400.00",65,905.70,941.80,65,10.65,938.65,26.72,539,-103,"5,724",
,"3,267",-720,"1,925",22.97,310.35,-18.90,65,307.30,318.10,65,"23,450.00",65,942.05,"1,149.95",65,-24.55,932.10,24.99,41,-1,"3,027",
,"50,602","6,154","72,191",23.04,296.00,-14.40,65,294.40,296.00,585,"23,500.00",65,980.10,993.55,780,6.80,993.95,26.29,"6,663","-1,188","23,912",
,"2,716",-9,"1,159",22.66,272.60,-19.45,65,269.40,279.05,65,"23,550.00",65,985.20,"1,043.05",65,53.95,"1,074.00",28.40,26,-10,"2,449",
,"4,158",-32,"8,027",22.70,258.85,-15.60,65,257.95,259.90,65,"23,600.00",65,"1,039.05","1,086.50",65,-2.95,"1,052.30",25.88,227,-5,"2,244",
,707,170,"1,339",22.64,243.50,-15.45,65,236.40,245.35,65,"23,650.00",585,786.00,"1,147.35",650,160.00,"1,243.75",33.05,26,-19,373,
,"4,606",-65,"9,714",22.38,225.00,-17.25,65,222.05,228.35,65,"23,700.00",65,"1,097.25","1,136.15",130,12.25,"1,130.00",26.26,385,-33,"1,270",
,772,257,"1,195",22.13,207.45,-19.80,65,208.35,210.80,390,"23,750.00",65,994.05,"1,414.05",65,359.05,"1,525.00",42.60,1,-,571,
,"7,739",202,"17,207",22.18,196.35,-15.05,455,193.90,198.30,65,"23,800.00",65,"1,169.75","1,226.25",130,-8.90,"1,174.80",24.94,563,-367,"2,698",
,614,203,"1,844",21.84,178.50,-20.35,65,180.40,183.05,455,"23,850.00",65,"1,058.05","1,293.05",65,200.85,"1,426.50",35.21,5,-2,301,
,"3,443","1,104","8,487",21.82,167.30,-18.50,195,167.30,169.30,455,"23,900.00",130,"1,233.85","1,269.90",65,-28.10,"1,230.00",23.93,43,-11,"1,392",
,653,21,"1,083",21.61,153.45,-19.40,65,154.95,157.60,455,"23,950.00",65,"1,106.50","1,547.05",65,90.30,"1,348.00",28.06,5,-4,230,
,"62,736","8,055","1,03,111",21.64,144.25,-17.20,"1,105",144.00,145.90,65,"24,000.00",65,"1,322.40","1,333.40",65,-9.10,"1,320.55",24.65,"8,439","1,365","31,129",
,538,-74,918,21.44,131.90,-18.25,65,132.65,135.20,520,"24,050.00",65,"1,207.90","1,458.75",975,188.20,"1,440.20",28.94,10,-3,359,
,"7,987",51,"6,415",21.54,124.85,-14.45,65,123.00,125.10,65,"24,100.00",650,"1,283.75","1,423.45",65,65.15,"1,439.95",26.92,74,-20,"6,018",
,608,-41,476,21.23,112.00,-17.50,65,112.95,115.30,520,"24,150.00",650,"1,246.80","1,682.60",130,-38.30,"1,430.00",24.11,1,-1,406,
,"7,311","1,294","13,207",21.22,104.30,-15.55,65,104.05,106.15,520,"24,200.00",65,"1,451.15","1,514.90",65,42.00,"1,527.65",27.43,353,42,"2,472",
,824,-62,920,21.15,96.25,-15.25,520,95.45,97.70,455,"24,250.00",585,"1,350.15","1,597.90",650,183.55,"1,700.00",34.52,6,-3,252,
,"5,134",197,"11,234",21.11,88.95,-13.80,65,87.45,89.45,65,"24,300.00",65,"1,402.80","1,744.35",650,49.60,"1,615.75",27.92,34,9,"2,228",
,542,-71,548,20.92,80.35,-14.75,65,80.55,82.30,520,"24,350.00",650,"1,451.05","1,648.20",65,-,"1,570.00",-,-,-,313,
,"5,950",800,"9,138",21.05,76.15,-11.45,65,74.45,76.15,455,"24,400.00",65,"1,629.85","1,676.05",65,-15.90,"1,646.65",24.74,31,-1,"4,968",
,478,-129,"1,291",20.81,67.80,-13.25,65,67.20,69.40,520,"24,450.00",650,"1,565.15","1,769.15",650,-,"1,970.65",-,-,-,168,
,"36,957",-486,"61,627",20.88,63.60,-11.50,325,61.85,63.65,520,"24,500.00",130,"1,742.00","1,762.25",65,0.20,"1,740.40",25.35,"2,629",299,"16,837",
,476,-17,740,20.59,55.80,-13.35,520,56.15,57.95,520,"24,550.00","1,430","1,751.00","1,895.20",650,-,"1,801.10",-,-,-,116,
,"4,486",-622,"7,800",20.86,54.20,-9.65,520,52.40,54.20,455,"24,600.00",65,"1,601.10","1,965.10",650,184.65,"2,023.15",37.37,67,-40,"4,553",
,279,-68,465,20.65,48.00,-10.50,455,48.00,50.10,520,"24,650.00","1,690","1,685.55","2,073.30",650,304.45,"2,153.05",42.16,1,1,151,
,"5,057",80,"10,875",20.77,45.30,-9.35,195,44.70,45.95,520,"24,700.00",65,"1,844.65","2,124.85",65,-27.05,"1,887.95",23.19,44,-18,"2,870",
