CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,508,359,"2,948",-,"1,036.50",-33.85,325,"1,040.95","1,051.55",520,"21,700.00",260,37.05,37.40,"1,560",-10.90,37.40,34.61,"4,77,543","25,423","45,653",
,241,196,941,-,981.50,-42.15,325,995.65,"1,003.15",65,"21,750.00",325,41.70,41.90,"1,885",-11.60,41.95,34.42,"2,07,048","4,460","8,416",
,880,543,"7,772",24.07,947.95,-57.00,585,949.80,957.60,260,"21,800.00","1,950",46.35,46.70,390,-12.30,46.65,34.16,"5,24,876","17,753","33,910",
,401,342,"3,622",24.50,901.85,-33.65,130,902.90,911.60,130,"21,850.00",650,51.75,52.15,"1,560",-12.85,52.05,33.94,"2,05,485","4,634","8,143",
,"3,737","3,364","15,947",26.59,862.50,-31.25,325,862.70,865.10,260,"21,900.00","1,430",57.45,57.95,65,-13.60,58.05,33.74,"4,11,155","15,308","25,914",
,764,671,"8,139",26.81,818.40,-33.20,130,818.35,822.85,260,"21,950.00","2,015",64.20,64.45,65,-14.70,64.45,33.49,"2,32,479","5,170","8,696",
,"8,920","2,966","1,20,265",27.41,777.00,-31.85,585,775.00,778.40,260,"22,000.00",260,70.70,71.95,"2,600",-15.05,72.00,33.34,"14,07,255","53,827","1,08,396",
,"1,017",788,"21,829",27.63,735.05,-33.80,325,733.95,737.25,260,"22,050.00",975,78.85,79.05,"1,755",-16.55,79.05,32.99,"2,41,172","5,285","9,258",
,"2,391","1,519","1,04,636",27.42,691.70,-36.05,"1,170",692.25,693.15,65,"22,100.00","1,820",87.10,87.55,"4,680",-18.15,87.00,32.68,"5,80,607","16,893","30,372",
,"2,369","1,957","1,05,965",28.28,655.85,-31.05,260,652.15,654.60,65,"22,150.00",260,96.30,97.15,260,-19.20,96.30,32.46,"3,85,686","8,674","12,413",
,"17,896","15,061","7,33,829",27.54,611.10,-40.15,260,609.50,612.55,780,"22,200.00",325,106.50,107.10,130,-19.70,106.50,32.24,"15,40,654","29,529","48,098",
,"8,756","8,112","5,97,967",27.53,572.00,-41.40,260,570.35,573.70,260,"22,250.00",975,117.20,117.80,325,-20.35,117.80,32.05,"8,97,091","14,572","18,896",
,"16,942","13,107","8,67,083",27.74,535.70,-40.60,260,533.65,536.65,260,"22,300.00",260,129.25,129.85,130,-21.90,129.15,31.75,"12,79,230","31,272","48,132",
,"7,497","1,795","3,97,710",27.56,497.80,-41.65,520,497.45,499.50,780,"22,350.00",65,141.75,141.95,65,-23.10,141.95,31.51,"4,21,926","10,571","16,006",
,"11,944","5,988","6,92,150",27.31,460.40,-43.95,260,461.10,463.15,130,"22,400.00",520,154.85,155.65,65,-25.25,154.80,31.14,"7,28,884","6,503","25,911",
,"4,727","2,906","3,21,233",27.22,425.65,-44.15,325,426.80,428.35,520,"22,450.00",715,169.40,170.45,130,-26.45,169.50,30.88,"2,39,731","2,243","9,131",
,"35,497","11,522","11,35,549",26.97,390.85,-46.65,260,391.50,393.40,520,"22,500.00",65,185.80,186.35,65,-26.90,186.40,30.72,"8,81,681","19,746","63,652",
,"5,569","3,240","3,89,103",27.10,360.80,-45.15,715,359.20,360.65,130,"22,550.00",390,202.60,203.55,195,-29.05,202.70,30.37,"2,50,502","3,939","10,443",
,"18,570","6,127","7,80,444",26.90,329.20,-46.05,130,328.10,329.45,780,"22,600.00",65,221.85,222.00,130,-29.05,222.00,30.21,"5,07,469","14,187","31,805",
,"11,194","2,380","4,49,690",26.67,298.90,-47.05,520,298.15,299.00,390,"22,650.00",65,241.50,242.20,195,-30.60,242.05,29.98,"2,72,368",-375,"14,569",
,"35,397",761,"9,27,439",26.35,269.15,-49.20,"1,300",269.15,270.45,260,"22,700.00",130,262.85,263.60,195,-31.15,263.55,29.77,"4,08,415","2,178","36,016",
,"12,228","1,949","3,99,492",26.10,241.70,-51.00,195,241.75,242.30,390,"22,750.00",130,284.95,285.55,195,-33.00,284.60,29.36,"1,11,678",245,"10,300",
,"39,383","7,307","8,51,248",26.00,217.25,-50.30,130,215.35,216.60,520,"22,800.00","1,040",309.00,309.60,260,-33.00,309.55,29.21,"1,68,323",-274,"22,052",
,"12,974",-957,"3,68,513",25.59,191.50,-52.75,195,191.55,192.55,65,"22,850.00",520,334.40,335.95,390,-34.30,335.15,28.98,"35,544","-3,983","5,256",
,"29,513","-3,473","6,86,771",25.46,170.00,-51.75,780,169.35,169.95,130,"22,900.00",390,361.20,363.35,260,-33.45,363.15,28.86,"65,452","-10,673","8,633",
,"9,548","-1,969","2,82,007",25.21,149.10,-52.20,130,148.70,149.55,260,"22,950.00",260,391.50,393.20,390,-33.00,392.70,28.74,"18,442","-2,227","4,696",
,"97,136","29,232","15,68,526",24.98,130.00,-51.55,"2,080",129.25,130.00,"16,510","23,000.00",715,421.15,423.20,260,-33.35,421.50,28.38,"95,948","-7,255","22,813",
,"9,381","1,117","2,89,038",24.84,113.25,-50.55,390,112.60,113.25,"1,040","23,050.00",65,455.10,456.70,325,-30.60,455.95,28.50,"4,767",-678,"1,684",
,"36,164","11,287","5,92,118",24.61,97.35,-50.15,780,97.25,97.90,260,"23,100.00",65,489.30,492.60,"1,560",-30.40,489.65,28.39,"12,698","-2,902","4,266",
,"9,771","1,404","2,99,237",24.44,83.50,-48.70,"1,625",83.60,84.00,260,"23,150.00",520,521.10,529.55,520,-23.40,531.65,29.14,"1,836",-305,"1,001",
,"58,303","15,399","7,55,684",24.27,71.10,-46.95,585,71.10,71.65,65,"23,200.00",260,561.65,564.30,"1,365",-27.85,563.95,28.54,"9,157","-1,901","4,851",
,"11,356","2,071","2,85,837",24.25,61.05,-44.40,780,61.05,61.35,390,"23,250.00",260,598.95,606.70,260,-23.05,607.10,29.21,585,-156,747,
,"42,120","11,728","5,31,036",24.25,52.30,-41.35,"1,235",51.90,52.30,910,"23,300.00",260,639.75,644.10,455,-21.75,645.05,29.06,"3,401",-551,"3,052",
,"19,246","9,460","2,41,266",24.16,44.05,-40.10,"3,705",44.00,44.30,"1,950","23,350.00",520,680.50,687.55,455,-10.70,691.60,30.03,294,-44,402,
,"36,437","7,135","5,81,047",24.24,37.75,-36.25,130,37.65,37.75,65,"23,400.00",780,727.05,730.25,325,-16.05,730.20,29.70,"1,852",-179,"2,460",
,"9,678","1,183","2,38,022",24.28,32.00,-33.45,455,32.00,32.10,325,"23,450.00",260,768.60,778.80,130,12.85,801.10,34.33,68,-16,447,
,"87,896","10,013","10,36,663",24.33,27.10,-30.90,260,27.15,27.40,780,"23,500.00",260,814.40,818.70,260,-15.40,814.55,29.72,"6,618",-337,"11,201",
,"12,537","4,892","2,07,996",24.47,23.20,-28.20,650,23.20,23.35,65,"23,550.00",260,859.60,868.25,260,48.55,915.95,39.42,502,-130,538,
,"32,168","2,888","4,76,094",24.61,19.80,-25.30,"2,080",19.65,19.80,"1,495","23,600.00",260,905.65,912.85,260,-3.00,910.90,31.57,"1,589",-317,"7,994",
,"10,931","3,884","1,70,445",24.79,17.00,-22.80,715,17.00,17.10,65,"23,650.00",260,953.20,963.95,520,26.00,991.90,38.41,154,-12,173,
,"29,532","-2,277","4,70,113",24.96,14.55,-20.30,325,14.50,14.65,"1,365","23,700.00",260,"1,000.20","1,008.75",65,11.25,"1,014.80",34.81,650,114,"1,577",
,"15,218","4,431","1,56,904",25.21,12.65,-18.15,65,12.70,12.75,130,"23,750.00",130,"1,043.55","1,060.55",260,29.25,"1,080.00",38.94,49,-32,237,
,"33,854","-2,728","3,92,542",25.49,11.05,-16.05,"1,755",11.05,11.20,"1,755","23,800.00",65,"1,092.20","1,110.40",390,25.65,"1,123.00",38.88,641,-230,"2,996",
,"11,284","1,489","1,45,982",25.84,9.80,-14.20,"1,950",9.80,9.90,585,"23,850.00",130,"1,140.65","1,160.80",130,82.40,"1,236.50",50.96,18,-5,174,
,"26,388","-7,859","2,72,382",26.18,8.70,-11.85,"1,430",8.60,8.70,65,"23,900.00",130,"1,189.30","1,204.95",585,14.85,"1,206.90",37.91,625,-157,"4,915",
,"12,949","6,042","1,06,549",26.48,7.65,-10.50,65,7.55,7.65,"2,860","23,950.00",780,"1,190.45","1,310.80",780,-,"1,270.10",-,-,-,54,
,"1,27,079","30,585","7,97,303",26.62,6.50,-9.45,"3,510",6.55,6.75,"2,015","24,000.00",130,"1,289.00","1,299.00",65,19.60,"1,304.00",39.51,"2,449",-690,"10,741",
,"7,713",-192,"1,08,237",26.97,5.80,-8.10,"2,210",5.75,5.85,"5,590","24,050.00",130,"1,339.40","1,352.10",130,448.05,"1,808.55",104.84,12,-1,35,
,"26,534","-18,957","2,73,826",27.34,5.20,-7.20,"7,865",5.20,5.30,"3,510","24,100.00",780,"1,362.30","1,441.65",780,-0.60,"1,380.95",34.98,46,-2,"5,455",
,"5,960","-2,835","98,486",27.73,4.70,-6.20,"1,625",4.75,4.85,"3,835","24,150.00",780,"1,405.40","1,544.65",780,-,"1,690.30",-,-,-,14,
,"50,316","9,183","3,44,074",28.11,4.25,-5.25,"53,885",4.25,4.40,"3,640","24,200.00",780,"1,440.80","1,501.20",130,29.50,"1,509.35",45.27,36,-17,"8,532",
,"7,312","-1,215","70,932",28.60,3.95,-4.30,"1,560",3.90,4.05,"2,145","24,250.00",780,"1,305.40","1,634.70",780,-20.75,"1,846.45",-,-,-,"1,569",
,"29,962","2,587","2,27,639",28.77,3.40,-3.95,"3,445",3.40,3.45,390,"24,300.00",780,"1,554.25","1,604.75",585,100.05,"1,680.00",61.72,6,-4,"3,313",
,"4,426","-4,312","80,920",28.84,2.85,-3.45,"1,755",3.05,3.25,"3,510","24,350.00",780,"1,403.00","1,701.70",780,-,"1,850.00",-,-,-,25,
,"20,080",-746,"1,58,807",29.59,2.85,-2.70,"1,755",2.80,2.85,"1,625","24,400.00",65,"1,655.95","1,700.90",195,451.10,"2,125.60",112.22,18,-4,"4,579",
,"6,180","-2,344","80,492",29.90,2.55,-2.30,"1,495",2.40,2.60,"3,445","24,450.00",780,"1,689.95","1,836.70",780,-,"1,558.95",-,-,-,"1,637",
,"93,464","2,312","3,95,908",30.39,2.40,-1.85,"2,145",2.40,2.60,"3,315","24,500.00",65,"1,779.85","1,802.25",65,32.95,"1,808.15",51.46,811,-195,"14,380",
,"18,848","1,387","67,780",30.69,2.15,-1.65,"3,510",2.05,2.15,"2,275","24,550.00",780,"1,804.60","1,868.95",780,249.15,"1,900.00",62.15,1,-,"21,555",
,"31,212","-2,988","1,33,523",30.43,1.65,-1.45,"3,510",1.65,1.75,650,"24,600.00",780,"1,843.35","1,900.25",65,48.05,"1,908.00",53.53,10,-5,"13,114",
,"9,430","-1,544","66,847",31.12,1.65,-1.05,"4,875",1.60,1.65,585,"24,650.00",780,"1,902.35","1,959.30",130,58.35,"2,001.35",64.73,4,-1,"25,214",
,"34,127","-2,367","1,01,213",31.22,1.40,-1.05,845,1.40,1.45,"2,990","24,700.00",780,"1,945.95","2,004.90",195,271.00,"2,111.00",77.03,18,-9,"17,992",
,"17,898",-940,"47,136",31.63,1.30,-0.85,"4,745",1.25,1.30,"8,125","24,750.00",780,"1,986.45","2,150.00",780,-,"2,374.40",-,-,-,"9,001",
,"15,645","-8,137","1,01,734",32.01,1.20,-0.80,"4,160",1.20,1.25,325,"24,800.00","1,690","1,737.10","2,148.15",130,391.00,"2,452.00",114.87,30,-27,"2,170",
,"3,574","-5,966","45,160",32.67,1.20,-0.80,"3,510",1.15,1.25,"3,055","24,850.00",390,"2,090.20","2,228.50",260,380.00,"2,610.00",130.14,2,-1,12,
,"9,539",-737,"63,706",33.17,1.15,-0.60,"8,060",1.10,1.20,"5,005","24,900.00",780,"2,038.90","2,288.05",780,-,"2,198.35",-,-,-,251,
,"1,821",-516,"25,724",33.82,1.15,-0.55,"1,950",1.10,1.20,"2,405","24,950.00",780,"2,188.65","2,318.10",780,48.20,"2,251.35",58.69,2,-,20,
,"53,968","-4,425","2,69,894",34.47,1.15,-0.55,"12,480",1.15,1.20,"18,200","25,000.00",130,"2,281.80","2,297.90",520,41.00,"2,307.45",61.55,"1,150",-686,"7,037",
,"2,703",460,"22,544",34.43,0.95,-0.60,"1,300",0.95,1.00,"2,860","25,050.00",780,"2,296.90","2,414.45",780,275.90,"2,435.90",80.79,3,1,6,
,"4,412","1,081","35,263",35.06,0.95,-0.50,"14,820",0.90,0.95,"6,045","25,100.00",780,"2,155.05","2,449.90",780,-,"2,339.20",-,-,-,37,
,"1,328",5,"15,253",35.29,0.85,-0.50,"1,170",0.95,1.05,"1,300","25,150.00",780,"2,216.15","2,556.00",780,-,"2,300.00",-,-,-,3,
,"3,959","-2,134","34,510",35.91,0.85,-0.45,"39,260",0.85,0.90,"7,150","25,200.00",390,"2,450.90","2,520.10",780,97.45,"2,550.00",76.62,32,-22,211,
,"1,218",353,"7,481",36.74,0.90,-0.30,"18,070",0.80,0.90,"1,755","25,250.00",780,"2,359.00","2,617.00",780,-,"2,473.90",-,-,-,23,
,"2,973","-1,022","22,656",37.15,0.85,-0.35,"89,180",0.80,0.85,"19,110","25,300.00",780,"2,547.30","2,609.10",130,-24.60,"2,602.90",66.00,9,-8,109,
,"1,015",-369,"10,997",37.76,0.85,-0.30,"17,940",0.75,0.85,"1,105","25,350.00",780,"2,591.95","2,808.35",780,"1,343.60","2,736.25",87.64,4,4,5,
,"10,600","-1,011","51,293",37.91,0.75,-0.30,"17,095",0.75,0.80,"1,24,605","25,400.00",780,"2,646.85","2,712.00",130,103.85,"2,731.10",76.19,40,-21,305,
,799,-529,"9,389",38.75,0.80,-0.25,"11,375",0.75,0.80,"1,235","25,450.00",780,"2,549.00","2,875.65",780,-,"2,700.00",-,-,-,1,
,"23,108","-8,774","87,795",39.36,0.80,-0.20,"2,990",0.75,0.80,"3,185","25,500.00",130,"2,769.85","2,796.95",260,53.50,"2,815.95",73.95,307,-121,"2,918",
,"1,087",-818,"7,292",39.72,0.75,-0.20,"10,270",0.75,0.80,"1,365","25,550.00","1,690","2,616.20","2,960.05",780,126.40,"2,936.10",92.00,3,-,10,
,"1,916","-2,390","20,453",40.05,0.70,-0.30,"1,365",0.70,0.75,"6,565","25,600.00",130,"2,678.00","2,995.80",130,529.00,"3,230.00",133.52,23,-18,81,
,"1,100",226,"9,971",40.64,0.70,-0.30,"34,320",0.65,0.70,"10,465","25,650.00",780,"2,711.05","3,125.65",780,164.15,"3,036.40",94.23,3,-,16,
,"1,864","-1,642","13,057",40.95,0.65,-0.30,"8,775",0.65,0.70,"27,235","25,700.00",130,"2,749.60","3,071.40",130,468.00,"3,399.00",145.77,2,-2,52,
,876,176,"9,732",41.53,0.65,-0.30,195,0.65,0.70,"22,230","25,750.00",780,"2,979.75","3,093.20",780,507.75,"3,157.75",100.76,3,-,7,
,"1,710",-864,"8,482",41.81,0.60,-0.30,"40,105",0.60,0.65,"15,795","25,800.00",780,"3,040.05","3,148.20",780,113.80,"3,177.15",95.44,4,-3,102,
,"1,953",-223,"8,128",42.70,0.65,-0.25,"3,055",0.60,0.65,"9,295","25,850.00",780,"2,982.25","4,235.40",130,-,"1,819.75",-,-,-,1,
,"2,384",-443,"11,010",42.96,0.60,-0.25,"54,665",0.55,0.60,"29,575","25,900.00",780,"3,039.85","3,331.35",780,-,"2,950.25",-,-,-,11,
,"1,020",-92,"6,758",43.19,0.55,-0.30,"21,060",0.55,0.65,"8,450","25,950.00",780,"3,045.15","3,349.15",780,-,"1,922.35",-,-,-,1,
,"25,348","-1,662","88,451",43.76,0.55,-0.30,"1,16,480",0.55,0.60,"2,11,380","26,000.00",130,"3,267.40","3,307.05",975,40.15,"3,303.70",79.32,615,-209,"3,024",
,"1,277",522,"4,957",44.33,0.55,-0.25,"17,290",0.55,0.60,"15,015","26,050.00",780,"3,007.15","3,444.95",780,-,"3,070.00",-,-,-,2,
,"2,310","1,201","8,570",44.52,0.50,-0.30,"11,050",0.50,0.55,"9,945","26,100.00",650,"3,350.00","3,447.95",780,102.85,"3,460.75",97.79,2,-1,194,
,"1,178",654,"4,561",45.08,0.50,-0.30,"3,640",0.50,0.55,"4,030","26,150.00",780,"3,199.25","3,618.40",780,-,"2,146.50",-,-,-,1,
,"4,445",546,"6,509",45.63,0.50,-0.30,"6,890",0.50,0.55,"1,755","26,200.00",780,"3,287.50","3,617.55",780,-9.45,"3,580.05",104.36,4,-,10,
,616,213,"1,779",46.19,0.50,-0.30,"3,445",0.50,0.55,"2,470","26,250.00",780,"3,339.85","3,672.95",780,-,"3,512.70",-,-,-,40,
,"1,721",-245,"9,193",46.32,0.45,-0.25,"42,510",0.45,0.50,"20,930","26,300.00",780,"3,203.75","3,692.00",780,-,"3,481.10",-,-,-,139,
,828,353,"2,266",47.30,0.50,-0.25,"1,820",0.50,0.55,"8,905","26,350.00",780,"3,476.30","3,720.95",780,-,"2,349.15",-,-,-,1,
,"2,862","-1,387","12,821",47.41,0.45,-0.25,"7,280",0.45,0.50,"21,125","26,400.00",780,"3,263.85","3,839.25",780,-,"3,530.00",-,-,-,1,
,"1,059",722,"7,066",47.96,0.45,-0.30,"8,255",0.45,0.50,"1,495","26,450.00",780,"3,272.35","3,853.75",780,-,"2,419.80",-,-,-,1,
,"22,326","4,628","58,404",48.50,0.45,-0.25,"4,12,035",0.40,0.45,"62,465","26,500.00",65,"3,757.35","3,814.50",975,64.50,"3,818.00",93.34,106,-93,466,
,"2,231","1,079","8,088",49.04,0.45,-0.30,"1,560",0.45,0.50,"2,405","26,550.00",780,"3,551.10","4,023.15",780,-,"2,533.15",-,-,-,1,
,"16,058",213,"44,389",49.09,0.40,-0.30,"4,19,445",0.40,0.45,"61,295","26,600.00",130,"3,709.90","3,954.75",780,308.70,"4,100.00",136.63,1,-1,40,
